opportunity_id,sales_agent,product,model_1,model_2,model_3,account,deal_stage,engage_date,close_date,close_value,manager,regional_office,series,sales_price
WDT43Q6O,Niesha Huffines,GTX Plus Basic,GTX,Plus,Basic,Zumgoity,Won,2017-09-01,2017-09-14,1098,Melvin Marxen,Central,GTX,1096
XKYHE3OH,Rosie Papadopoulos,GTX Plus Basic,GTX,Plus,Basic,Umbrella Corporation,Won,2017-09-01,2017-11-16,975,Cara Losch,East,GTX,1096
R65NL57V,Rosie Papadopoulos,MG Special,MG,Special,NA,Plussunin,Won,2017-09-01,2017-11-05,56,Cara Losch,East,MG,55
AKBRVLRZ,Versie Hillebrand,MG Special,MG,Special,NA,Globex Corporation,Won,2017-09-01,2017-09-14,63,Dustin Brinkmann,Central,MG,55
8FZ7CWPP,Versie Hillebrand,MG Special,MG,Special,NA,Isdom,Won,2017-09-01,2017-09-11,61,Dustin Brinkmann,Central,MG,55
EQPGDVWK,Zane Levy,GTX Basic,GTX,Basic,NA,Labdrill,Won,2017-09-01,2017-12-03,614,Summer Sewald,West,GTX,550
I819UEG6,Anna Snelling,MG Special,MG,Special,NA,Gogozoom,Lost,2017-09-02,2017-11-04,0,Dustin Brinkmann,Central,MG,55
TXZTEEUJ,Darcel Schlecht,GTX Pro,GTX,Pro,NA,Betatech,Lost,2017-09-02,2017-12-13,0,Melvin Marxen,Central,GTX,4821
XO8TRDKK,Garret Kinder,MG Special,MG,Special,NA,Acme Corporation,Won,2017-09-02,2017-09-17,57,Cara Losch,East,MG,55
74YNCNQM,Gladys Colclough,MG Special,MG,Special,NA,Domzoom,Won,2017-09-02,2017-12-04,58,Melvin Marxen,Central,MG,55
I5QVV9C5,Hayden Neloms,GTX Plus Basic,GTX,Plus,Basic,Hatfan,Lost,2017-09-02,2017-12-20,0,Celia Rouche,West,GTX,1096
SS0ZF7SG,Hayden Neloms,MG Advanced,MG,Advanced,NA,Goodsilron,Won,2017-09-02,2017-12-15,3482,Celia Rouche,West,MG,3393
2GRNCODO,James Ascencio,GTX Plus Pro,GTX,Plus,Pro,Hatfan,Lost,2017-09-02,2017-11-05,0,Summer Sewald,West,GTX,5482
2UNAJCGN,James Ascencio,GTX Plus Pro,GTX,Plus,Pro,Singletechno,Lost,2017-09-02,2017-11-11,0,Summer Sewald,West,GTX,5482
ZP5Q4YUJ,James Ascencio,GTX Basic,GTX,Basic,NA,Plusstrip,Won,2017-09-02,2017-11-24,529,Summer Sewald,West,GTX,550
7XL4JYSB,Kary Hendrixson,MG Advanced,MG,Advanced,NA,Blackzim,Lost,2017-09-02,2017-11-24,0,Summer Sewald,West,MG,3393
HEZ8H6MK,Kary Hendrixson,GTX Basic,GTX,Basic,NA,Plusstrip,Won,2017-09-02,2017-11-08,505,Summer Sewald,West,GTX,550
50AWO49B,Markita Hansen,GTX Basic,GTX,Basic,NA,Sonron,Won,2017-09-02,2017-12-27,456,Celia Rouche,West,GTX,550
CID4Y877,Marty Freudenburg,GTX Plus Basic,GTX,Plus,Basic,Bioholding,Lost,2017-09-02,2017-12-13,0,Melvin Marxen,Central,GTX,1096
T20CPZ52,Marty Freudenburg,GTX Plus Basic,GTX,Plus,Basic,Stanredtax,Lost,2017-09-02,2017-11-29,0,Melvin Marxen,Central,GTX,1096
HVF0VLJ3,Versie Hillebrand,GTX Basic,GTX,Basic,NA,Globex Corporation,Lost,2017-09-02,2017-11-11,0,Dustin Brinkmann,Central,GTX,550
A86ZEF94,Versie Hillebrand,MG Special,MG,Special,NA,Hottechi,Lost,2017-09-02,2017-11-30,0,Dustin Brinkmann,Central,MG,55
8OMML4E8,Vicki Laflamme,GTX Basic,GTX,Basic,NA,Lexiqvolax,Won,2017-09-02,2017-09-16,555,Celia Rouche,West,GTX,550
283Y9ULR,Vicki Laflamme,MG Special,MG,Special,NA,Konex,Won,2017-09-02,2017-09-23,47,Celia Rouche,West,MG,55
C0LNV4PU,Zane Levy,GTX Basic,GTX,Basic,NA,Finjob,Won,2017-09-02,2017-12-04,585,Summer Sewald,West,GTX,550
YB6UP71G,Anna Snelling,MG Special,MG,Special,NA,Bioholding,Won,2017-09-03,2017-09-06,64,Dustin Brinkmann,Central,MG,55
A30VAQHM,Anna Snelling,MG Special,MG,Special,NA,Inity,Won,2017-09-03,2017-11-21,58,Dustin Brinkmann,Central,MG,55
ZH2TBHVZ,Donn Cantrell,GTX Basic,GTX,Basic,NA,Gekko & Co,Won,2017-09-03,2017-09-08,635,Rocco Neubert,East,GTX,550
UKJO54QY,Donn Cantrell,GTX Pro,GTX,Pro,NA,Donquadtech,Won,2017-09-03,2017-09-13,5626,Rocco Neubert,East,GTX,4821
9868N4GB,Donn Cantrell,MG Advanced,MG,Advanced,NA,Xx-zobam,Won,2017-09-03,2017-12-14,3595,Rocco Neubert,East,MG,3393
L5UKY73S,Gladys Colclough,GTX Pro,GTX,Pro,NA,Treequote,Lost,2017-09-03,2017-11-04,0,Melvin Marxen,Central,GTX,4821
7DDPLMQ5,Gladys Colclough,GTX Pro,GTX,Pro,NA,Inity,Won,2017-09-03,2017-12-02,4981,Melvin Marxen,Central,GTX,4821
4KVZVHNN,James Ascencio,GTX Basic,GTX,Basic,NA,Hatfan,Won,2017-09-03,2017-09-14,524,Summer Sewald,West,GTX,550
ULWQ61OZ,James Ascencio,MG Special,MG,Special,NA,Nam-zim,Won,2017-09-03,2017-12-06,54,Summer Sewald,West,MG,55
FKU9TS06,Jonathan Berthelot,GTX Pro,GTX,Pro,NA,Funholding,Won,2017-09-03,2017-09-16,5080,Melvin Marxen,Central,GTX,4821
OPFBXGFV,Markita Hansen,MG Special,MG,Special,NA,Scotfind,Won,2017-09-03,2017-12-12,50,Celia Rouche,West,MG,55
UCV49FYZ,Maureen Marcano,GTX Plus Pro,GTX,Plus,Pro,Nam-zim,Won,2017-09-03,2017-09-09,6656,Summer Sewald,West,GTX,5482
F58R70DY,Reed Clapper,GTX Pro,GTX,Pro,NA,Donquadtech,Won,2017-09-03,2017-09-10,4641,Rocco Neubert,East,GTX,4821
1H2PVLZ3,Rosalina Dieter,GTK 500,GTK,500,NA,Xx-holding,Won,2017-09-03,2017-11-10,26186,Celia Rouche,West,GTK,26768
DV6WD759,Vicki Laflamme,MG Advanced,MG,Advanced,NA,Newex,Won,2017-09-03,2017-09-14,4251,Celia Rouche,West,MG,3393
SBC67V5T,Violet Mclelland,MG Special,MG,Special,NA,Ganjaflex,Won,2017-09-03,2017-09-11,51,Cara Losch,East,MG,55
IDGLZJRX,Violet Mclelland,MG Special,MG,Special,NA,Gekko & Co,Won,2017-09-03,2017-11-09,62,Cara Losch,East,MG,55
VYG4BHEE,Zane Levy,GTX Basic,GTX,Basic,NA,Golddex,Lost,2017-09-03,2017-11-01,0,Summer Sewald,West,GTX,550
YFTW9Z69,Anna Snelling,MG Advanced,MG,Advanced,NA,Stanredtax,Lost,2017-09-04,2017-11-12,0,Dustin Brinkmann,Central,MG,3393
92IDH7MB,Anna Snelling,MG Special,MG,Special,NA,Scottech,Won,2017-09-04,2017-11-21,58,Dustin Brinkmann,Central,MG,55
NR1JSUPQ,Boris Faz,GTX Plus Basic,GTX,Plus,Basic,Donware,Won,2017-09-04,2017-11-11,973,Rocco Neubert,East,GTX,1096
ZNOARPNW,Boris Faz,GTX Plus Pro,GTX,Plus,Pro,Kinnamplus,Won,2017-09-04,2017-09-13,4954,Rocco Neubert,East,GTX,5482
FNKZKHTJ,Cassey Cress,GTX Pro,GTX,Pro,NA,Condax,Won,2017-09-04,2017-09-06,5113,Rocco Neubert,East,GTX,4821
UAVOPRPV,Corliss Cosme,GTX Plus Pro,GTX,Plus,Pro,Xx-zobam,Won,2017-09-04,2017-12-26,4631,Cara Losch,East,GTX,5482
VMUTS9GK,Daniell Hammack,GTX Plus Pro,GTX,Plus,Pro,Condax,Won,2017-09-04,2017-11-01,5807,Rocco Neubert,East,GTX,5482
SZPU1DSR,Darcel Schlecht,GTX Plus Basic,GTX,Plus,Basic,Hottechi,Lost,2017-09-04,2017-11-30,0,Melvin Marxen,Central,GTX,1096
9EGLQG3N,Gladys Colclough,GTX Basic,GTX,Basic,NA,Zumgoity,Won,2017-09-04,2017-12-14,640,Melvin Marxen,Central,GTX,550
BL23633Z,Gladys Colclough,MG Advanced,MG,Advanced,NA,Konmatfix,Won,2017-09-04,2017-11-25,3830,Melvin Marxen,Central,MG,3393
87G25M68,James Ascencio,GTX Plus Pro,GTX,Plus,Pro,Cheers,Won,2017-09-04,2017-12-28,5285,Summer Sewald,West,GTX,5482
8F3RA844,Jonathan Berthelot,GTX Pro,GTX,Pro,NA,Betatech,Lost,2017-09-04,2017-11-19,0,Melvin Marxen,Central,GTX,4821
VJ1FT11H,Kami Bicknell,GTX Basic,GTX,Basic,NA,Xx-holding,Lost,2017-09-04,2017-11-18,0,Summer Sewald,West,GTX,550
TKI8MEZZ,Moses Frase,GTX Plus Basic,GTX,Plus,Basic,Domzoom,Won,2017-09-04,2017-12-31,975,Dustin Brinkmann,Central,GTX,1096
QSHP9AHU,Moses Frase,GTX Plus Basic,GTX,Plus,Basic,Funholding,Won,2017-09-04,2017-12-13,847,Dustin Brinkmann,Central,GTX,1096
MIDW7Q49,Niesha Huffines,MG Advanced,MG,Advanced,NA,Rangreen,Won,2017-09-04,2017-12-15,2814,Melvin Marxen,Central,MG,3393
PW7QNSFG,Rosalina Dieter,MG Advanced,MG,Advanced,NA,Lexiqvolax,Won,2017-09-04,2017-11-06,3275,Celia Rouche,West,MG,3393
WGYE40NI,Versie Hillebrand,MG Special,MG,Special,NA,Betatech,Won,2017-09-04,2017-12-26,41,Dustin Brinkmann,Central,MG,55
HLX6W646,Vicki Laflamme,GTX Plus Pro,GTX,Plus,Pro,Dalttechnology,Won,2017-09-04,2017-11-19,5185,Celia Rouche,West,GTX,5482
6VMQQKLJ,Vicki Laflamme,GTX Pro,GTX,Pro,NA,Dalttechnology,Won,2017-09-04,2017-09-15,5191,Celia Rouche,West,GTX,4821
FYS6IZO4,Violet Mclelland,MG Special,MG,Special,NA,Mathtouch,Won,2017-09-04,2017-11-07,59,Cara Losch,East,MG,55
7OSD4T24,Violet Mclelland,MG Special,MG,Special,NA,Silis,Won,2017-09-04,2017-12-08,54,Cara Losch,East,MG,55
H29A7E6X,Corliss Cosme,GTX Plus Basic,GTX,Plus,Basic,Iselectrics,Won,2017-09-05,2017-11-17,1076,Cara Losch,East,GTX,1096
IDN254QN,Daniell Hammack,GTX Basic,GTX,Basic,NA,Plussunin,Won,2017-09-05,2017-11-20,490,Rocco Neubert,East,GTX,550
W3U1N1RV,Darcel Schlecht,GTX Plus Pro,GTX,Plus,Pro,dambase,Lost,2017-09-05,2017-11-24,0,Melvin Marxen,Central,GTX,5482
5LPKNEEI,Darcel Schlecht,GTX Pro,GTX,Pro,NA,Betatech,Lost,2017-09-05,2017-09-13,0,Melvin Marxen,Central,GTX,4821
073UCD9F,Gladys Colclough,MG Special,MG,Special,NA,Betatech,Lost,2017-09-05,2017-12-10,0,Melvin Marxen,Central,MG,55
DCZOTU5X,Kary Hendrixson,GTX Basic,GTX,Basic,NA,Konex,Lost,2017-09-05,2017-11-13,0,Summer Sewald,West,GTX,550
KUJ5M6J3,Kary Hendrixson,GTX Pro,GTX,Pro,NA,Labdrill,Won,2017-09-05,2017-12-27,5663,Summer Sewald,West,GTX,4821
YGUOEIEG,Markita Hansen,GTX Plus Basic,GTX,Plus,Basic,Hottechi,Lost,2017-09-05,2017-11-06,0,Celia Rouche,West,GTX,1096
CRL6IB5Z,Niesha Huffines,GTX Plus Basic,GTX,Plus,Basic,Rundofase,Lost,2017-09-05,2017-11-26,0,Melvin Marxen,Central,GTX,1096
STVHD67J,Niesha Huffines,GTX Plus Basic,GTX,Plus,Basic,Dontechi,Won,2017-09-05,2017-09-16,1166,Melvin Marxen,Central,GTX,1096
I3TDKU30,Rosalina Dieter,MG Special,MG,Special,NA,Nam-zim,Lost,2017-09-05,2017-09-14,0,Celia Rouche,West,MG,55
YUVNXSSD,Versie Hillebrand,MG Special,MG,Special,NA,Konmatfix,Lost,2017-09-05,2017-09-15,0,Dustin Brinkmann,Central,MG,55
AZJXZFMR,Versie Hillebrand,MG Special,MG,Special,NA,Rangreen,Lost,2017-09-05,2017-11-26,0,Dustin Brinkmann,Central,MG,55
2WPEOPIF,Vicki Laflamme,GTX Basic,GTX,Basic,NA,Lexiqvolax,Won,2017-09-05,2017-12-04,491,Celia Rouche,West,GTX,550
XMCRTC2K,Vicki Laflamme,GTX Plus Pro,GTX,Plus,Pro,Green-Plus,Won,2017-09-05,2017-11-07,5532,Celia Rouche,West,GTX,5482
ZDVZB8PX,Vicki Laflamme,MG Advanced,MG,Advanced,NA,Blackzim,Won,2017-09-05,2017-11-14,3930,Celia Rouche,West,MG,3393
5JS6JI3P,Vicki Laflamme,MG Advanced,MG,Advanced,NA,Labdrill,Won,2017-09-05,2017-11-21,2689,Celia Rouche,West,MG,3393
8DPUST4Y,Darcel Schlecht,GTX Pro,GTX,Pro,NA,Codehow,Won,2017-09-06,2017-11-19,5987,Melvin Marxen,Central,GTX,4821
L1QNLM08,Darcel Schlecht,GTX Pro,GTX,Pro,NA,Treequote,Won,2017-09-06,2017-12-30,5141,Melvin Marxen,Central,GTX,4821
S4YQYJPM,Darcel Schlecht,MG Special,MG,Special,NA,Codehow,Won,2017-09-06,2017-09-13,48,Melvin Marxen,Central,MG,55
6BQMENQR,Donn Cantrell,GTX Pro,GTX,Pro,NA,Plussunin,Lost,2017-09-06,2017-11-03,0,Rocco Neubert,East,GTX,4821
XAS0EL71,Donn Cantrell,MG Advanced,MG,Advanced,NA,Xx-zobam,Won,2017-09-06,2017-09-20,3206,Rocco Neubert,East,MG,3393
GQNM1QP8,Elease Gluck,MG Special,MG,Special,NA,Labdrill,Won,2017-09-06,2017-11-29,61,Celia Rouche,West,MG,55
9CK2HTJP,Garret Kinder,GTX Plus Basic,GTX,Plus,Basic,Acme Corporation,Lost,2017-09-06,2017-12-04,0,Cara Losch,East,GTX,1096
J96E49Z1,Gladys Colclough,GTX Pro,GTX,Pro,NA,Konmatfix,Won,2017-09-06,2017-11-22,5078,Melvin Marxen,Central,GTX,4821
X96KGPI8,Jonathan Berthelot,GTX Basic,GTX,Basic,NA,Statholdings,Lost,2017-09-06,2017-11-19,0,Melvin Marxen,Central,GTX,550
JJDL1F8R,Jonathan Berthelot,GTX Basic,GTX,Basic,NA,Streethex,Won,2017-09-06,2017-11-07,532,Melvin Marxen,Central,GTX,550
0J24X1Y0,Kami Bicknell,MG Special,MG,Special,NA,Lexiqvolax,Won,2017-09-06,2017-09-15,56,Summer Sewald,West,MG,55
SEYFLN8Y,Markita Hansen,GTX Plus Basic,GTX,Plus,Basic,Scotfind,Won,2017-09-06,2017-12-09,1182,Celia Rouche,West,GTX,1096
EID3MR9L,Marty Freudenburg,GTX Plus Pro,GTX,Plus,Pro,Funholding,Won,2017-09-06,2017-12-20,5788,Melvin Marxen,Central,GTX,5482
ID2VJE8V,Versie Hillebrand,MG Special,MG,Special,NA,Streethex,Lost,2017-09-06,2017-09-13,0,Dustin Brinkmann,Central,MG,55
T3W0Z8KP,Versie Hillebrand,MG Special,MG,Special,NA,Cancity,Won,2017-09-06,2017-09-12,61,Dustin Brinkmann,Central,MG,55
2WZU46RL,Vicki Laflamme,GTX Pro,GTX,Pro,NA,Scotfind,Won,2017-09-06,2017-12-16,5115,Celia Rouche,West,GTX,4821
576N6HHJ,Vicki Laflamme,GTX Pro,GTX,Pro,NA,Y-corporation,Won,2017-09-06,2017-09-15,5227,Celia Rouche,West,GTX,4821
WOS93VI5,Wilburn Farren,GTX Plus Basic,GTX,Plus,Basic,Zathunicon,Won,2017-09-06,2017-12-06,1144,Cara Losch,East,GTX,1096
RKI7OEP9,Anna Snelling,MG Special,MG,Special,NA,Statholdings,Lost,2017-09-07,2017-11-18,0,Dustin Brinkmann,Central,MG,55
D9CS7EIY,Anna Snelling,GTX Plus Basic,GTX,Plus,Basic,Ron-tech,Won,2017-09-07,2017-12-12,1249,Dustin Brinkmann,Central,GTX,1096
J1VGTXQS,Boris Faz,GTX Plus Basic,GTX,Plus,Basic,Sumace,Won,2017-09-07,2017-12-03,1106,Rocco Neubert,East,GTX,1096
T87FD71P,Cassey Cress,GTX Plus Basic,GTX,Plus,Basic,Bubba Gump,Won,2017-09-07,2017-11-18,1251,Rocco Neubert,East,GTX,1096
P4PX93RN,Corliss Cosme,GTX Pro,GTX,Pro,NA,Plussunin,Lost,2017-09-07,2017-11-18,0,Cara Losch,East,GTX,4821
RLJI4F93,Corliss Cosme,GTX Pro,GTX,Pro,NA,Donware,Won,2017-09-07,2017-09-18,4975,Cara Losch,East,GTX,4821
AE306TJU,Corliss Cosme,MG Special,MG,Special,NA,Umbrella Corporation,Won,2017-09-07,2017-09-17,54,Cara Losch,East,MG,55
D3BO9JDM,Darcel Schlecht,GTX Pro,GTX,Pro,NA,Ron-tech,Won,2017-09-07,2017-11-09,3975,Melvin Marxen,Central,GTX,4821
DPDUK8RG,Darcel Schlecht,MG Advanced,MG,Advanced,NA,Codehow,Won,2017-09-07,2017-09-12,2969,Melvin Marxen,Central,MG,3393
AR35V2L2,Garret Kinder,GTX Basic,GTX,Basic,NA,Sumace,Won,2017-09-07,2017-09-13,558,Cara Losch,East,GTX,550
FAKATVRQ,Gladys Colclough,GTX Pro,GTX,Pro,NA,Isdom,Lost,2017-09-07,2017-11-29,0,Melvin Marxen,Central,GTX,4821
9SU2A73Y,Jonathan Berthelot,GTX Basic,GTX,Basic,NA,Betatech,Won,2017-09-07,2017-09-18,585,Melvin Marxen,Central,GTX,550
98R4AZA8,Kary Hendrixson,GTX Basic,GTX,Basic,NA,Plexzap,Won,2017-09-07,2017-12-17,566,Summer Sewald,West,GTX,550
9FE75D1D,Markita Hansen,GTX Pro,GTX,Pro,NA,Scotfind,Won,2017-09-07,2017-11-16,4722,Celia Rouche,West,GTX,4821
S5NVSXEX,Moses Frase,GTX Plus Basic,GTX,Plus,Basic,Condax,Won,2017-09-07,2017-12-11,1033,Dustin Brinkmann,Central,GTX,1096
C6F5DTFR,Niesha Huffines,GTX Basic,GTX,Basic,NA,Dontechi,Won,2017-09-07,2017-12-19,587,Melvin Marxen,Central,GTX,550
R4X2MOO1,Reed Clapper,GTX Plus Pro,GTX,Plus,Pro,Silis,Lost,2017-09-07,2017-11-27,0,Rocco Neubert,East,GTX,5482
8FULX0EA,Versie Hillebrand,MG Special,MG,Special,NA,Funholding,Won,2017-09-07,2017-11-02,62,Dustin Brinkmann,Central,MG,55
WA5NRVIG,Versie Hillebrand,MG Special,MG,Special,NA,Konmatfix,Won,2017-09-07,2017-12-12,54,Dustin Brinkmann,Central,MG,55
XO7D3NYR,Vicki Laflamme,GTX Basic,GTX,Basic,NA,Condax,Won,2017-09-07,2017-11-03,499,Celia Rouche,West,GTX,550
ZN8LHN9B,Wilburn Farren,GTX Plus Pro,GTX,Plus,Pro,Zotware,Lost,2017-09-07,2017-11-17,0,Cara Losch,East,GTX,5482
BFH34LVO,Zane Levy,GTX Basic,GTX,Basic,NA,Faxquote,Won,2017-09-07,2017-11-26,458,Summer Sewald,West,GTX,550
QHVGK8DM,Zane Levy,MG Special,MG,Special,NA,Condax,Won,2017-09-07,2017-11-30,61,Summer Sewald,West,MG,55
BALJ5E9J,Anna Snelling,MG Special,MG,Special,NA,Treequote,Lost,2017-09-08,2017-12-17,0,Dustin Brinkmann,Central,MG,55
3Y6REURA,Anna Snelling,GTX Plus Pro,GTX,Plus,Pro,Funholding,Won,2017-09-08,2017-09-24,5600,Dustin Brinkmann,Central,GTX,5482
3UI5JBOA,Boris Faz,GTX Plus Pro,GTX,Plus,Pro,Umbrella Corporation,Lost,2017-09-08,2017-11-19,0,Rocco Neubert,East,GTX,5482
8AKZH8QS,Boris Faz,GTX Plus Basic,GTX,Plus,Basic,Zotware,Won,2017-09-08,2017-12-17,1259,Rocco Neubert,East,GTX,1096
FAS1KT97,Boris Faz,GTX Plus Basic,GTX,Plus,Basic,Zotware,Won,2017-09-08,2017-09-14,1114,Rocco Neubert,East,GTX,1096
RAPX57I3,Boris Faz,MG Special,MG,Special,NA,Kinnamplus,Won,2017-09-08,2017-11-25,57,Rocco Neubert,East,MG,55
UZ4JMG8Z,Cassey Cress,GTX Plus Basic,GTX,Plus,Basic,Donquadtech,Lost,2017-09-08,2017-11-25,0,Rocco Neubert,East,GTX,1096
PV411N8I,Cecily Lampkin,MG Special,MG,Special,NA,Scottech,Lost,2017-09-08,2017-11-17,0,Dustin Brinkmann,Central,MG,55
C58775JM,Corliss Cosme,GTX Pro,GTX,Pro,NA,Bluth Company,Lost,2017-09-08,2017-12-30,0,Cara Losch,East,GTX,4821
A2PIOJWL,Daniell Hammack,GTX Pro,GTX,Pro,NA,Betasoloin,Lost,2017-09-08,2017-09-19,0,Rocco Neubert,East,GTX,4821
SSEOGPPI,Darcel Schlecht,MG Advanced,MG,Advanced,NA,Funholding,Won,2017-09-08,2017-09-10,3346,Melvin Marxen,Central,MG,3393
5MFY1D4C,Donn Cantrell,GTX Basic,GTX,Basic,NA,Kan-code,Lost,2017-09-08,2017-09-18,0,Rocco Neubert,East,GTX,550
PQLMEIG0,Donn Cantrell,GTX Basic,GTX,Basic,NA,Kan-code,Lost,2017-09-08,2017-09-22,0,Rocco Neubert,East,GTX,550
6CV2KEKP,Donn Cantrell,MG Advanced,MG,Advanced,NA,Ontomedia,Lost,2017-09-08,2017-09-16,0,Rocco Neubert,East,MG,3393
FQD0IJBC,Elease Gluck,GTX Basic,GTX,Basic,NA,Green-Plus,Lost,2017-09-08,2017-11-25,0,Celia Rouche,West,GTX,550
E28C318S,James Ascencio,GTX Basic,GTX,Basic,NA,Newex,Won,2017-09-08,2017-11-04,546,Summer Sewald,West,GTX,550
6BUW3ZVC,Jonathan Berthelot,GTX Basic,GTX,Basic,NA,Bioholding,Lost,2017-09-08,2017-11-04,0,Melvin Marxen,Central,GTX,550
ZW5XV2QY,Kami Bicknell,GTX Basic,GTX,Basic,NA,Cheers,Lost,2017-09-08,2017-11-14,0,Summer Sewald,West,GTX,550
MOSX49BG,Kami Bicknell,GTX Basic,GTX,Basic,NA,Finjob,Won,2017-09-08,2017-11-24,596,Summer Sewald,West,GTX,550
BDEP8ZEH,Kary Hendrixson,GTX Plus Basic,GTX,Plus,Basic,Sonron,Lost,2017-09-08,2017-12-21,0,Summer Sewald,West,GTX,1096
WSKZBAYI,Kary Hendrixson,GTX Plus Basic,GTX,Plus,Basic,Fasehatice,Won,2017-09-08,2017-12-08,1171,Summer Sewald,West,GTX,1096
19H5KFIC,Marty Freudenburg,GTX Plus Basic,GTX,Plus,Basic,Globex Corporation,Won,2017-09-08,2017-12-03,1021,Melvin Marxen,Central,GTX,1096
7PCCI1U2,Reed Clapper,MG Advanced,MG,Advanced,NA,Kan-code,Lost,2017-09-08,2017-11-17,0,Rocco Neubert,East,MG,3393
8XXD2LMP,Rosie Papadopoulos,GTX Plus Pro,GTX,Plus,Pro,Donquadtech,Lost,2017-09-08,2017-12-02,0,Cara Losch,East,GTX,5482
USNQY75J,Zane Levy,MG Special,MG,Special,NA,Fasehatice,Lost,2017-09-08,2017-11-04,0,Summer Sewald,West,MG,55
EI7DU48C,Zane Levy,MG Advanced,MG,Advanced,NA,Kan-code,Lost,2017-09-08,2017-12-14,0,Summer Sewald,West,MG,3393
1A1BI5VB,Boris Faz,GTX Pro,GTX,Pro,NA,Mathtouch,Won,2017-09-09,2017-09-22,4609,Rocco Neubert,East,GTX,4821
UYJVA76O,Cassey Cress,GTX Plus Basic,GTX,Plus,Basic,Zathunicon,Lost,2017-09-09,2017-11-21,0,Rocco Neubert,East,GTX,1096
DR2H05BG,Cecily Lampkin,GTX Basic,GTX,Basic,NA,Bioholding,Won,2017-09-09,2017-09-22,600,Dustin Brinkmann,Central,GTX,550
M765WQ4W,Corliss Cosme,GTX Pro,GTX,Pro,NA,Konex,Won,2017-09-09,2017-09-13,5067,Cara Losch,East,GTX,4821
2PXZ68OA,Darcel Schlecht,GTX Pro,GTX,Pro,NA,Scottech,Won,2017-09-09,2017-12-05,5127,Melvin Marxen,Central,GTX,4821
TDVM9PDL,Donn Cantrell,GTX Basic,GTX,Basic,NA,Ganjaflex,Won,2017-09-09,2017-12-26,547,Rocco Neubert,East,GTX,550
LBYGH8WS,Garret Kinder,GTX Plus Pro,GTX,Plus,Pro,Plussunin,Lost,2017-09-09,2017-09-27,0,Cara Losch,East,GTX,5482
OBCBK0XR,Kami Bicknell,MG Advanced,MG,Advanced,NA,Faxquote,Lost,2017-09-09,2017-11-30,0,Summer Sewald,West,MG,3393
IX8AYR6F,Kami Bicknell,GTX Basic,GTX,Basic,NA,Faxquote,Won,2017-09-09,2017-12-14,582,Summer Sewald,West,GTX,550
4LVXK5H1,Kami Bicknell,GTX Plus Basic,GTX,Plus,Basic,J-Texon,Won,2017-09-09,2017-09-25,1047,Summer Sewald,West,GTX,1096
O5CWW9P3,Lajuana Vencill,MG Special,MG,Special,NA,Funholding,Lost,2017-09-09,2017-11-21,0,Dustin Brinkmann,Central,MG,55
DPXZ0ONG,Niesha Huffines,GTX Pro,GTX,Pro,NA,Finhigh,Lost,2017-09-09,2017-11-15,0,Melvin Marxen,Central,GTX,4821
2LOQKW1C,Niesha Huffines,GTX Basic,GTX,Basic,NA,Domzoom,Won,2017-09-09,2017-09-24,568,Melvin Marxen,Central,GTX,550
MA1LQG9S,Niesha Huffines,GTX Plus Pro,GTX,Plus,Pro,Inity,Won,2017-09-09,2017-11-27,6255,Melvin Marxen,Central,GTX,5482
YR4EFQ4C,Reed Clapper,GTX Pro,GTX,Pro,NA,Bubba Gump,Won,2017-09-09,2017-12-03,4647,Rocco Neubert,East,GTX,4821
KB7DTUXO,Rosie Papadopoulos,GTX Pro,GTX,Pro,NA,Vehement Capital Partners,Won,2017-09-09,2017-11-08,5042,Cara Losch,East,GTX,4821
JMQRT3TC,Versie Hillebrand,MG Special,MG,Special,NA,Dontechi,Won,2017-09-09,2017-12-31,57,Dustin Brinkmann,Central,MG,55
XETHS437,Versie Hillebrand,MG Special,MG,Special,NA,Rundofase,Won,2017-09-09,2017-12-07,53,Dustin Brinkmann,Central,MG,55
6EYTZB6F,Versie Hillebrand,MG Advanced,MG,Advanced,NA,Konmatfix,Won,2017-09-09,2017-12-12,3811,Dustin Brinkmann,Central,MG,3393
DXY9EZ55,Vicki Laflamme,GTX Basic,GTX,Basic,NA,Hottechi,Won,2017-09-09,2017-12-12,456,Celia Rouche,West,GTX,550
ESZPH44N,Violet Mclelland,GTX Pro,GTX,Pro,NA,Mathtouch,Lost,2017-09-09,2017-12-19,0,Cara Losch,East,GTX,4821
ITDTMROU,Cassey Cress,MG Advanced,MG,Advanced,NA,Xx-zobam,Won,2017-09-10,2017-12-05,3371,Rocco Neubert,East,MG,3393
IFO74RWI,Cecily Lampkin,GTX Plus Basic,GTX,Plus,Basic,Treequote,Won,2017-09-10,2017-11-29,1151,Dustin Brinkmann,Central,GTX,1096
4O6T16XI,Cecily Lampkin,MG Advanced,MG,Advanced,NA,Scottech,Won,2017-09-10,2017-12-25,3748,Dustin Brinkmann,Central,MG,3393
SUPA1RHK,Corliss Cosme,GTX Plus Pro,GTX,Plus,Pro,Umbrella Corporation,Won,2017-09-10,2017-09-15,5717,Cara Losch,East,GTX,5482
MDHD11QD,Corliss Cosme,GTX Pro,GTX,Pro,NA,Donquadtech,Won,2017-09-10,2017-09-15,5027,Cara Losch,East,GTX,4821
PERK5YXJ,Daniell Hammack,GTX Plus Basic,GTX,Plus,Basic,Iselectrics,Won,2017-09-10,2017-12-13,1111,Rocco Neubert,East,GTX,1096
